,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1579067,155,TRANSFER,682309.83,C1780509155,682309.83,0.0,C393947373,0.0,99994.39,1,0
1579068,155,CASH_OUT,682309.83,C1810820401,682309.83,0.0,C475334317,75517.04,757826.87,1,0
1596215,156,TRANSFER,79031.41,C1561180721,79031.41,0.0,C354861131,0.0,0.0,1,0
1596216,156,CASH_OUT,79031.41,C1746844617,79031.41,0.0,C385289629,840743.33,919774.75,1,0
1600804,156,TRANSFER,805319.81,C1483115397,805319.81,0.0,C627099029,0.0,0.0,1,0
1600805,156,CASH_OUT,805319.81,C1597187760,805319.81,0.0,C1975329762,0.0,805319.81,1,0
1603864,156,TRANSFER,773696.12,C2131970934,773696.12,0.0,C204911747,0.0,0.0,1,0
1603865,156,CASH_OUT,773696.12,C1433143249,773696.12,0.0,C2122364089,0.0,773696.12,1,0
1609577,156,TRANSFER,254167.15,C514076656,254167.15,0.0,C1340029873,0.0,0.0,1,0
1609578,156,CASH_OUT,254167.15,C930019406,254167.15,0.0,C1455547757,101467.87,355635.02,1,0
1609605,156,TRANSFER,157705.36,C598184926,157705.36,0.0,C2081880408,0.0,0.0,1,0
1609606,156,CASH_OUT,157705.36,C599834938,157705.36,0.0,C522259302,0.0,157705.36,1,0
1611228,156,TRANSFER,822361.52,C2086963395,822361.52,0.0,C1551302836,0.0,0.0,1,0
1611229,156,CASH_OUT,822361.52,C1678635027,822361.52,0.0,C1857006828,132201.9,954563.41,1,0
1611550,156,TRANSFER,134497.41,C1471003235,134497.41,0.0,C354295932,0.0,0.0,1,0
1611551,156,CASH_OUT,134497.41,C1196634718,134497.41,0.0,C1667005815,16202218.65,16336716.06,1,0
1615121,156,TRANSFER,619836.33,C1020546526,619836.33,0.0,C727304314,0.0,0.0,1,0
1615122,156,CASH_OUT,619836.33,C1847194687,619836.33,0.0,C1466605034,712633.49,1332469.82,1,0
1616835,156,TRANSFER,86848.88,C317224032,86848.88,0.0,C2050121907,0.0,0.0,1,0
1616836,156,CASH_OUT,86848.88,C1897080488,86848.88,0.0,C605981144,489635.85,576484.72,1,0
1622803,157,TRANSFER,95348.33,C315040579,95348.33,0.0,C657935112,0.0,0.0,1,0
1622804,157,CASH_OUT,95348.33,C1084653539,95348.33,0.0,C1027684091,616913.51,712261.84,1,0
1626249,157,TRANSFER,431356.55,C1839723035,431356.55,0.0,C1602753129,0.0,0.0,1,0
1626250,157,CASH_OUT,431356.55,C1540105290,431356.55,0.0,C349350443,2787800.23,3219156.78,1,0
1628697,157,TRANSFER,4738282.28,C1533698204,4738282.28,0.0,C1200872138,0.0,0.0,1,0
1628698,157,CASH_OUT,4738282.28,C751624512,4738282.28,0.0,C320991755,0.0,4738282.28,1,0
1633037,157,TRANSFER,1946687.34,C1522688362,1946687.34,0.0,C1520186695,0.0,0.0,1,0
1633038,157,CASH_OUT,1946687.34,C1573457195,1946687.34,0.0,C22390987,0.0,1946687.34,1,0
1639179,157,TRANSFER,2498837.82,C1635910106,2498837.82,0.0,C556652352,0.0,0.0,1,0
1639180,157,CASH_OUT,2498837.82,C788558672,2498837.82,0.0,C524532968,2325834.43,4824672.25,1,0
1640528,157,TRANSFER,1397162.15,C717731676,1397162.15,0.0,C572895729,0.0,0.0,1,0
1640529,157,CASH_OUT,1397162.15,C1598804430,1397162.15,0.0,C904300960,3145907.84,4543069.99,1,0
1640842,157,TRANSFER,939518.05,C1875095816,939518.05,0.0,C1637949405,0.0,0.0,1,0
1640843,157,CASH_OUT,939518.05,C2110710924,939518.05,0.0,C325441489,0.0,939518.05,1,0
1641996,157,TRANSFER,813775.73,C798159363,813775.73,0.0,C808528635,0.0,39888.47,1,0
1641997,157,CASH_OUT,813775.73,C122285117,813775.73,0.0,C1520619561,0.0,813775.73,1,0
1647518,158,TRANSFER,171456.83,C970953721,171456.83,0.0,C574361249,0.0,0.0,1,0
1647519,158,CASH_OUT,171456.83,C1871574805,171456.83,0.0,C1987416199,546812.73,718269.56,1,0
1652461,158,TRANSFER,27723.34,C1983738324,27723.34,0.0,C1036857072,0.0,0.0,1,0
1652462,158,CASH_OUT,27723.34,C1205222550,27723.34,0.0,C457266787,983150.44,1010873.78,1,0
1653384,158,TRANSFER,3457169.26,C1868574170,3457169.26,0.0,C1851909652,0.0,0.0,1,0
1653385,158,CASH_OUT,3457169.26,C151947482,3457169.26,0.0,C1105913844,503937.81,4543519.99,1,0
1664911,158,TRANSFER,2118548.31,C944291289,2118548.31,0.0,C1812394999,0.0,0.0,1,0
1664912,158,CASH_OUT,2118548.31,C1384626324,2118548.31,0.0,C1328187730,29899109.07,32017657.38,1,0
1677269,159,TRANSFER,416832.9,C1395649646,416832.9,0.0,C640393193,0.0,0.0,1,0
1677270,159,CASH_OUT,416832.9,C650153052,416832.9,0.0,C304864645,1460326.73,1877159.62,1,0
1678626,159,TRANSFER,301193.32,C2089040405,301193.32,0.0,C1669420376,0.0,0.0,1,0
1678627,159,CASH_OUT,301193.32,C2042509361,301193.32,0.0,C448102180,0.0,301193.32,1,0
1687646,159,TRANSFER,20225.17,C570327586,20225.17,0.0,C2065540881,0.0,0.0,1,0
1687647,159,CASH_OUT,20225.17,C47220479,20225.17,0.0,C1166034143,4743918.53,4825802.22,1,0
1699586,159,TRANSFER,474052.54,C1060391149,474052.54,0.0,C1835811018,0.0,0.0,1,0
1699587,159,CASH_OUT,474052.54,C642633931,474052.54,0.0,C372032326,29256.42,503308.95,1,0
1701654,159,TRANSFER,224661.54,C412407665,224661.54,0.0,C158610955,0.0,0.0,1,0
1701655,159,CASH_OUT,224661.54,C1480465445,224661.54,0.0,C1371510633,0.0,148150.77,1,0
1707589,160,TRANSFER,10000000.0,C313051938,37670038.08,27670038.08,C2055653883,0.0,0.0,1,0
1707590,160,CASH_OUT,10000000.0,C2068007279,10000000.0,0.0,C836488544,158643.25,10158643.25,1,0
1707591,160,TRANSFER,10000000.0,C752627210,27670038.08,17670038.08,C1853789265,0.0,0.0,1,0
1707592,160,CASH_OUT,10000000.0,C525906402,10000000.0,0.0,C43869769,2145275.47,12145275.47,1,0
1707593,160,TRANSFER,10000000.0,C1274910960,17670038.08,7670038.08,C1270029603,0.0,0.0,1,0
1707594,160,CASH_OUT,10000000.0,C714385617,10000000.0,0.0,C670347095,551074.14,10551074.14,1,0
1707595,160,TRANSFER,7670038.08,C1744142327,7670038.08,0.0,C197131659,0.0,0.0,1,0
1707596,160,CASH_OUT,7670038.08,C1039668554,7670038.08,0.0,C2113941945,855331.21,8525369.29,1,0
1709489,160,TRANSFER,141508.56,C639037502,141508.56,0.0,C595727199,0.0,0.0,1,0
1709490,160,CASH_OUT,141508.56,C91138273,141508.56,0.0,C2049392320,340906.08,482414.64,1,0
1709833,160,TRANSFER,11385.0,C865731380,11385.0,0.0,C1544602666,0.0,0.0,1,0
1709834,160,CASH_OUT,11385.0,C2015463710,11385.0,0.0,C1729789302,4664368.68,4675753.68,1,0
1711396,160,TRANSFER,360749.76,C881291661,360749.76,0.0,C615238056,0.0,0.0,1,0
1711397,160,CASH_OUT,360749.76,C886662804,360749.76,0.0,C1391856645,468005.41,828755.18,1,0
1716418,160,TRANSFER,548161.93,C814345778,548161.93,0.0,C1464577173,0.0,0.0,1,0
1716419,160,CASH_OUT,548161.93,C2011336849,548161.93,0.0,C966258334,443736.12,991898.05,1,0
1718259,160,TRANSFER,256705.68,C962450896,256705.68,0.0,C344604572,0.0,0.0,1,0
1718260,160,CASH_OUT,256705.68,C310145134,256705.68,0.0,C1443276157,0.0,256705.68,1,0
1719351,160,TRANSFER,1284959.39,C1764461949,1284959.39,0.0,C160976870,0.0,0.0,1,0
1719352,160,CASH_OUT,1284959.39,C2093073106,1284959.39,0.0,C1196198165,814622.86,2099582.25,1,0
1724550,160,TRANSFER,1697093.54,C590755759,1697093.54,0.0,C935560343,0.0,0.0,1,0
1724551,160,CASH_OUT,1697093.54,C657858673,1697093.54,0.0,C1591408637,248234.32,1945327.86,1,0
1724860,160,TRANSFER,2432747.48,C1616917685,2432747.48,0.0,C2003827425,0.0,0.0,1,0
1724861,160,CASH_OUT,2432747.48,C310661777,2432747.48,0.0,C821758097,9362679.89,11795427.37,1,0
1725963,160,TRANSFER,32872.0,C364430080,32872.0,0.0,C1690780304,0.0,0.0,1,0
1725964,160,CASH_OUT,32872.0,C1732777090,32872.0,0.0,C366537960,0.0,32872.0,1,0
1731143,161,TRANSFER,144876.4,C568654206,144876.4,0.0,C1584023529,0.0,0.0,1,0
1731144,161,CASH_OUT,144876.4,C980121091,144876.4,0.0,C2113246492,170443.27,315319.66,1,0
1732747,161,TRANSFER,538428.86,C1222822414,538428.86,0.0,C482115105,0.0,0.0,1,0
1732748,161,CASH_OUT,538428.86,C1369254106,538428.86,0.0,C247089725,0.0,538428.86,1,0
1740262,161,TRANSFER,1533798.48,C1167018610,1533798.48,0.0,C2064362362,0.0,0.0,1,0
1740263,161,CASH_OUT,1533798.48,C1966768785,1533798.48,0.0,C1610140948,419107.42,1952905.9,1,0
1741502,161,TRANSFER,160351.22,C1074244611,160351.22,0.0,C770300650,0.0,0.0,1,0
1741503,161,CASH_OUT,160351.22,C1227029335,160351.22,0.0,C1661119285,1897330.5,2057681.72,1,0
1741554,161,TRANSFER,8720558.46,C582011779,8720558.46,0.0,C1801176562,0.0,0.0,1,0
1741555,161,CASH_OUT,8720558.46,C34841317,8720558.46,0.0,C1571144443,529852.78,9250411.25,1,0
1746973,161,TRANSFER,10000000.0,C831325954,11336901.11,1336901.11,C1166671647,0.0,0.0,1,0
1746974,161,CASH_OUT,10000000.0,C724193820,10000000.0,0.0,C667232119,0.0,10000000.0,1,0
1746975,161,TRANSFER,1336901.11,C1039450195,1336901.11,0.0,C221111810,0.0,0.0,1,0
1746976,161,CASH_OUT,1336901.11,C148001678,1336901.11,0.0,C1491478238,0.0,1336901.11,1,0
1793350,162,TRANSFER,2934820.94,C2121092345,2934820.94,0.0,C572426271,0.0,0.0,1,0
1793351,162,CASH_OUT,2934820.94,C1014836767,2934820.94,0.0,C1247448175,123944.77,3058765.71,1,0
1794331,162,TRANSFER,5820137.62,C1906595632,5820137.62,0.0,C963512696,0.0,0.0,1,0
1794332,162,CASH_OUT,5820137.62,C13539331,5820137.62,0.0,C345070872,95384.38,5915522.0,1,0
1795330,162,TRANSFER,436906.22,C1270175707,436906.22,0.0,C524442031,0.0,0.0,1,0
1795331,162,CASH_OUT,436906.22,C1360544029,436906.22,0.0,C687989506,77698.14,869573.55,1,0
1796322,162,TRANSFER,151.0,C1172437299,151.0,0.0,C315826176,0.0,0.0,1,0
1796323,162,CASH_OUT,151.0,C790340353,151.0,0.0,C517676411,386163.34,386314.34,1,0
1800735,162,TRANSFER,8327328.27,C1699496065,8327328.27,0.0,C1917022253,0.0,0.0,1,0
1800736,162,CASH_OUT,8327328.27,C2016728314,8327328.27,0.0,C1652527413,616195.48,8943523.75,1,0
1805181,163,TRANSFER,1153200.73,C239172527,1153200.73,0.0,C237111341,0.0,0.0,1,0
1805182,163,CASH_OUT,1153200.73,C991308011,1153200.73,0.0,C503187558,0.0,1153200.73,1,0
1812967,163,TRANSFER,134194.59,C316784641,134194.59,0.0,C1951372697,0.0,0.0,1,0
1812968,163,CASH_OUT,134194.59,C663221524,134194.59,0.0,C1335637774,1656961.35,1791155.94,1,0
1832573,163,TRANSFER,762135.72,C1455660898,762135.72,0.0,C364400523,0.0,0.0,1,0
1832574,163,CASH_OUT,762135.72,C1088995906,762135.72,0.0,C967226405,47768.78,809904.5,1,0
1846399,163,TRANSFER,163294.35,C1008040846,163294.35,0.0,C1284780903,0.0,0.0,1,0
1846400,163,CASH_OUT,163294.35,C1921431894,163294.35,0.0,C1280060028,234212.42,397506.77,1,0
1852938,164,TRANSFER,276042.59,C1933312509,276042.59,0.0,C864512280,0.0,0.0,1,0
1852939,164,CASH_OUT,276042.59,C2133722439,276042.59,0.0,C2121024241,734229.64,1010272.23,1,0
1853439,164,TRANSFER,175267.61,C242919633,175267.61,0.0,C1805134264,0.0,0.0,1,0
1853440,164,CASH_OUT,175267.61,C979923889,175267.61,0.0,C1018310032,73374.37,248641.98,1,0
1855458,164,TRANSFER,1627389.26,C743239060,1627389.26,0.0,C1443003835,0.0,0.0,1,0
1855459,164,CASH_OUT,1627389.26,C2091263161,1627389.26,0.0,C1535844228,327368.64,2039219.38,1,0
1855925,164,TRANSFER,1191399.72,C138035077,1191399.72,0.0,C550830618,0.0,0.0,1,0
1855926,164,CASH_OUT,1191399.72,C146466047,1191399.72,0.0,C213105039,2447080.16,3638479.89,1,0
1864132,164,TRANSFER,329728.11,C1588740494,329728.11,0.0,C827087701,0.0,0.0,1,0
1864133,164,CASH_OUT,329728.11,C2099623572,329728.11,0.0,C381648011,0.0,329728.11,1,0
1877737,164,TRANSFER,177680.54,C485323920,177680.54,0.0,C1780714769,0.0,0.0,1,0
1877738,164,CASH_OUT,177680.54,C741693784,177680.54,0.0,C1246356701,158560.03,336240.57,1,0
1889542,164,TRANSFER,1132311.86,C1371017446,1132311.86,0.0,C464009928,0.0,0.0,1,0
1889543,164,CASH_OUT,1132311.86,C1916439605,1132311.86,0.0,C2060716124,5854447.18,6931746.88,1,0
1890664,165,TRANSFER,798007.45,C166998225,798007.45,0.0,C1222965413,0.0,0.0,1,0
1890665,165,CASH_OUT,798007.45,C1972873881,798007.45,0.0,C202442750,156472.57,954480.02,1,0
1897148,165,TRANSFER,1869237.83,C975058065,1869237.83,0.0,C1510104619,0.0,0.0,1,0
1897149,165,CASH_OUT,1869237.83,C2081856005,1869237.83,0.0,C173077042,472924.32,2342162.15,1,0
1908584,166,TRANSFER,49966.72,C840664227,49966.72,0.0,C1307176064,0.0,0.0,1,0
1908585,166,CASH_OUT,49966.72,C1966319241,49966.72,0.0,C1976548930,2190371.38,2394605.54,1,0
1915202,166,TRANSFER,204951.37,C763158589,204951.37,0.0,C846072778,0.0,0.0,1,0
1915203,166,CASH_OUT,204951.37,C1892844368,204951.37,0.0,C1878476397,1901998.22,2106949.59,1,0
1916532,166,TRANSFER,1803411.53,C660401037,1803411.53,0.0,C1657963478,0.0,0.0,1,0
1916533,166,CASH_OUT,1803411.53,C1537775807,1803411.53,0.0,C1897800945,475748.31,2279159.85,1,0
1921603,167,TRANSFER,251140.96,C1404051898,251140.96,0.0,C2011208491,0.0,0.0,1,0
1921604,167,CASH_OUT,251140.96,C995170133,251140.96,0.0,C8248650,118975.87,370116.83,1,0
1923442,167,TRANSFER,2598276.05,C742560107,2598276.05,0.0,C1438332987,0.0,0.0,1,0
1923443,167,CASH_OUT,2598276.05,C281744778,2598276.05,0.0,C1877485591,5368346.27,7966622.32,1,0
1925307,167,TRANSFER,279728.8,C2057236817,279728.8,0.0,C2091501904,0.0,0.0,1,0
1925308,167,CASH_OUT,279728.8,C1078571218,279728.8,0.0,C2093453750,707165.63,986894.43,1,0
1927547,168,TRANSFER,7513581.46,C1185526711,7513581.46,0.0,C342454180,0.0,0.0,1,0
1927548,168,CASH_OUT,7513581.46,C1768255591,7513581.46,0.0,C610130308,1190957.66,8704539.12,1,0
1930262,169,TRANSFER,310712.71,C287179256,310712.71,0.0,C642298837,0.0,0.0,1,0
1930263,169,CASH_OUT,310712.71,C1052841054,310712.71,0.0,C1814696637,0.0,310712.71,1,0
1930347,169,TRANSFER,978261.98,C1454479269,978261.98,0.0,C478742844,0.0,0.0,1,0
1930348,169,CASH_OUT,978261.98,C963556658,978261.98,0.0,C1776769189,713151.13,1691413.11,1,0
1930460,169,TRANSFER,1179716.49,C607841205,1179716.49,0.0,C253088101,0.0,0.0,1,0
1930461,169,CASH_OUT,1179716.49,C1443300815,1179716.49,0.0,C1006926522,0.0,1179716.49,1,0
1930852,169,TRANSFER,286306.33,C822440427,286306.33,0.0,C58091991,0.0,0.0,1,0
1930853,169,CASH_OUT,286306.33,C1512944654,286306.33,0.0,C1478839564,1617120.72,1903427.05,1,0
1931270,169,TRANSFER,19244.9,C1225444134,19244.9,0.0,C999409522,0.0,0.0,1,0
1931271,169,CASH_OUT,19244.9,C1410307167,19244.9,0.0,C941219258,264512.88,283757.78,1,0
1931763,170,TRANSFER,7246962.16,C622490191,7246962.16,0.0,C1928486758,0.0,0.0,1,0
1931764,170,CASH_OUT,7246962.16,C376746330,7246962.16,0.0,C1384358824,1394594.82,8641556.98,1,0
1931843,170,TRANSFER,147649.37,C220889804,147649.37,0.0,C1303263986,0.0,0.0,1,0
1931844,170,CASH_OUT,147649.37,C41202461,147649.37,0.0,C755223579,1276920.56,1424569.93,1,0
1931861,170,TRANSFER,176700.12,C167000923,176700.12,0.0,C604175667,0.0,0.0,1,0
1931862,170,CASH_OUT,176700.12,C1854024553,176700.12,0.0,C1656789626,0.0,176700.12,1,0
1931863,170,TRANSFER,6302888.93,C1224347529,6302888.93,0.0,C938248377,0.0,0.0,1,0
1931864,170,CASH_OUT,6302888.93,C1323638722,6302888.93,0.0,C378717851,73921.3,6376810.23,1,0
1932025,170,TRANSFER,2612915.2,C1173597457,2612915.2,0.0,C1668522161,0.0,0.0,1,0
1932026,170,CASH_OUT,2612915.2,C382837005,2612915.2,0.0,C386229497,7374588.54,9987503.74,1,0
1932084,170,TRANSFER,908858.12,C1145874885,908858.12,0.0,C1766823822,0.0,0.0,1,0
1932085,170,CASH_OUT,908858.12,C529588126,908858.12,0.0,C383086012,0.0,908858.12,1,0
1932129,170,TRANSFER,871893.15,C139567724,871893.15,0.0,C2000039513,0.0,0.0,1,0
1932130,170,CASH_OUT,871893.15,C776075442,871893.15,0.0,C505864940,25841898.08,26713791.23,1,0
1932163,170,TRANSFER,335859.86,C1945733096,335859.86,0.0,C2017325306,0.0,0.0,1,0
1932164,170,CASH_OUT,335859.86,C1805393654,335859.86,0.0,C2116650207,0.0,335859.86,1,0
1932173,171,TRANSFER,6501296.36,C612440112,6501296.36,0.0,C1415278169,0.0,0.0,1,0
1932174,171,CASH_OUT,6501296.36,C1026263737,6501296.36,0.0,C45760834,0.0,6501296.36,1,0
1932175,171,TRANSFER,1786247.31,C499413300,1786247.31,0.0,C1789606671,0.0,0.0,1,0
1932176,171,CASH_OUT,1786247.31,C518707081,1786247.31,0.0,C1347472124,244952.19,2031199.5,1,0
1932177,171,TRANSFER,1777674.32,C847645948,1777674.32,0.0,C269162612,0.0,0.0,1,0
1932178,171,CASH_OUT,1777674.32,C1402549847,1777674.32,0.0,C354225366,1953534.39,3731208.71,1,0
1932179,171,TRANSFER,211721.9,C1835704513,211721.9,0.0,C260205493,0.0,0.0,1,0
1932180,171,CASH_OUT,211721.9,C628388986,211721.9,0.0,C943512909,0.0,211721.9,1,0
1932181,171,TRANSFER,948288.3,C664235460,948288.3,0.0,C162417333,0.0,0.0,1,0
1932182,171,CASH_OUT,948288.3,C1025957103,948288.3,0.0,C434428379,2189773.93,3138062.23,1,0
1932183,171,TRANSFER,2754740.54,C99753762,2754740.54,0.0,C1760625669,0.0,0.0,1,0
1932184,171,CASH_OUT,2754740.54,C52657218,2754740.54,0.0,C1861630818,1767824.71,4522565.25,1,0
1932185,171,TRANSFER,1437291.89,C533125295,1437291.89,0.0,C1217960953,0.0,0.0,1,0
1932186,171,CASH_OUT,1437291.89,C336375324,1437291.89,0.0,C1430125468,0.0,1437291.89,1,0
1932187,172,TRANSFER,1116508.49,C662766800,1116508.49,0.0,C18004144,0.0,0.0,1,0
1932188,172,CASH_OUT,1116508.49,C45204109,1116508.49,0.0,C500640535,4052464.84,5168973.32,1,0
1932189,172,TRANSFER,70072.66,C739431473,70072.66,0.0,C1097630164,0.0,0.0,1,0
1932190,172,CASH_OUT,70072.66,C1634834967,70072.66,0.0,C1403933655,519712.34,589784.99,1,0
1932191,172,TRANSFER,800024.12,C1324987757,800024.12,0.0,C704140771,0.0,0.0,1,0
1932192,172,CASH_OUT,800024.12,C1112585109,800024.12,0.0,C414783966,108216.94,908241.06,1,0
1932193,172,TRANSFER,976830.22,C2027508914,976830.22,0.0,C1907001338,0.0,0.0,1,0
1932194,172,CASH_OUT,976830.22,C362141852,976830.22,0.0,C171474212,0.0,976830.22,1,0
1932195,172,TRANSFER,692984.55,C548545362,692984.55,0.0,C373573022,0.0,0.0,1,0
1932196,172,CASH_OUT,692984.55,C1799581690,692984.55,0.0,C1865178469,758852.8,1451837.35,1,0
1932197,173,TRANSFER,98634.75,C1042347270,98634.75,0.0,C1491818323,0.0,0.0,1,0
1932198,173,CASH_OUT,98634.75,C1536726589,98634.75,0.0,C12493912,966049.7,1064684.45,1,0
1932199,173,TRANSFER,2232667.51,C1786873519,2232667.51,0.0,C732697292,0.0,0.0,1,0
1932200,173,CASH_OUT,2232667.51,C441260218,2232667.51,0.0,C1543135091,205027.36,2437694.87,1,0
1932201,173,TRANSFER,2177218.43,C1302526975,2177218.43,0.0,C595351088,0.0,0.0,1,0
1932202,173,CASH_OUT,2177218.43,C450561445,2177218.43,0.0,C1075348177,0.0,2177218.43,1,0
1932203,173,TRANSFER,364333.03,C627887471,364333.03,0.0,C677512181,0.0,0.0,1,0
1932204,173,CASH_OUT,364333.03,C1289446218,364333.03,0.0,C99354775,0.0,364333.03,1,0
1932205,173,TRANSFER,8594499.99,C377226285,8594499.99,0.0,C497430875,0.0,0.0,1,0
1932206,173,CASH_OUT,8594499.99,C1414061418,8594499.99,0.0,C161212060,188325.81,8782825.8,1,0
1932207,173,TRANSFER,176273.29,C386692409,176273.29,0.0,C1025742188,0.0,0.0,1,0
1932208,173,CASH_OUT,176273.29,C14325153,176273.29,0.0,C856044772,0.0,176273.29,1,0
1932209,173,TRANSFER,20311.17,C1987163387,20311.17,0.0,C1935979044,0.0,0.0,1,0
1932210,173,CASH_OUT,20311.17,C1681954002,20311.17,0.0,C350037607,525.19,20836.35,1,0
1932211,174,TRANSFER,18887.22,C269586654,18887.22,0.0,C229186362,0.0,0.0,1,0
1932212,174,CASH_OUT,18887.22,C1144158432,18887.22,0.0,C2034180207,0.0,18887.22,1,0
1932213,174,TRANSFER,31045.76,C1059048177,31045.76,0.0,C1277391271,0.0,0.0,1,0
1932214,174,CASH_OUT,31045.76,C1595490244,31045.76,0.0,C750943234,2081308.37,2112354.13,1,0
1932215,174,TRANSFER,1244224.16,C381361852,1244224.16,0.0,C1125303193,0.0,0.0,1,0
1932216,174,CASH_OUT,1244224.16,C1409947310,1244224.16,0.0,C1545423847,1350776.28,2595000.45,1,0
1932217,174,TRANSFER,250223.24,C788474412,250223.24,0.0,C1128836138,0.0,0.0,1,0
1932218,174,CASH_OUT,250223.24,C598087095,250223.24,0.0,C900560128,1626694.65,1876917.89,1,0
1932219,174,TRANSFER,1536245.52,C1831248257,1536245.52,0.0,C525486982,0.0,0.0,1,0
1932220,174,CASH_OUT,1536245.52,C1771922925,1536245.52,0.0,C1040401356,682568.09,2218813.6,1,0
1932221,175,TRANSFER,895565.06,C1046781112,895565.06,0.0,C556777856,0.0,0.0,1,0
1932222,175,CASH_OUT,895565.06,C763112814,895565.06,0.0,C1338000505,100335.14,995900.2,1,0
1932223,175,TRANSFER,47604.75,C1972288489,47604.75,0.0,C305797436,0.0,0.0,1,0
1932224,175,CASH_OUT,47604.75,C2000554680,47604.75,0.0,C90982543,0.0,47604.75,1,0
1932225,175,TRANSFER,87622.5,C344677665,87622.5,0.0,C1831197115,0.0,0.0,1,0
1932226,175,CASH_OUT,87622.5,C890173337,87622.5,0.0,C1148930688,262099.92,349722.42,1,0
1932227,175,TRANSFER,319208.14,C1314274977,319208.14,0.0,C650349902,0.0,0.0,1,0
1932228,175,CASH_OUT,319208.14,C892428215,319208.14,0.0,C1209378395,1905620.3,2224828.44,1,0
1932229,176,TRANSFER,106642.43,C2073914981,106642.43,0.0,C1753584812,0.0,0.0,1,0
1932230,176,CASH_OUT,106642.43,C971898032,106642.43,0.0,C1932810385,4622.5,111264.92,1,0
1932231,176,TRANSFER,102229.91,C1177644570,102229.91,0.0,C1344630204,0.0,0.0,1,0
1932232,176,CASH_OUT,102229.91,C2034388364,102229.91,0.0,C949501581,0.0,102229.91,1,0
1932233,176,TRANSFER,351332.16,C1773992583,351332.16,0.0,C1305245838,0.0,0.0,1,0
1932234,176,CASH_OUT,351332.16,C1071813500,351332.16,0.0,C2129197098,0.0,351332.16,1,0
1932235,176,TRANSFER,455709.8,C1919843108,455709.8,0.0,C69123397,0.0,0.0,1,0
1932236,176,CASH_OUT,455709.8,C430667464,455709.8,0.0,C2067401577,46498.39,502208.18,1,0
1932237,176,TRANSFER,665489.33,C399364024,665489.33,0.0,C201700405,0.0,0.0,1,0
1932238,176,CASH_OUT,665489.33,C1008719694,665489.33,0.0,C1320083995,1184319.45,1849808.78,1,0
1935462,177,TRANSFER,158000.29,C543731101,158000.29,0.0,C1586760736,0.0,0.0,1,0
1935463,177,CASH_OUT,158000.29,C927253405,158000.29,0.0,C1087985389,2330671.17,2488671.46,1,0
1936034,177,TRANSFER,1201681.76,C1900756070,1201681.76,0.0,C1995455020,0.0,0.0,1,0
1936035,177,CASH_OUT,1201681.76,C2146217272,1201681.76,0.0,C411880300,1069475.01,2271156.77,1,0
1937512,177,TRANSFER,239556.06,C759888632,239556.06,0.0,C1568773487,0.0,0.0,1,0
1937513,177,CASH_OUT,239556.06,C45982560,239556.06,0.0,C1554818720,1726925.54,1966481.6,1,0
1937921,177,TRANSFER,586718.88,C153745102,586718.88,0.0,C1921197760,0.0,0.0,1,0
1937922,177,CASH_OUT,586718.88,C1287528366,586718.88,0.0,C1067341557,290900.71,877619.59,1,0
1938531,177,TRANSFER,63210.91,C389894341,63210.91,0.0,C118998348,0.0,0.0,1,0
1938532,177,CASH_OUT,63210.91,C1361619963,63210.91,0.0,C1265655539,6697.1,69908.01,1,0
1939089,177,TRANSFER,68536.24,C1139422478,68536.24,0.0,C248138217,0.0,0.0,1,0
1939090,177,CASH_OUT,68536.24,C449838957,68536.24,0.0,C1165543736,410774.24,479310.48,1,0
1939154,177,TRANSFER,452804.42,C1206970364,452804.42,0.0,C218347710,0.0,0.0,1,0
1939155,177,CASH_OUT,452804.42,C261442623,452804.42,0.0,C2037489278,4020.0,0.0,1,0
1940124,177,TRANSFER,178503.45,C47077712,178503.45,0.0,C798319481,0.0,0.0,1,0
1940125,177,CASH_OUT,178503.45,C1542642988,178503.45,0.0,C1751688750,382903.28,561406.72,1,0
1946781,177,TRANSFER,382960.64,C881672878,382960.64,0.0,C5616107,0.0,0.0,1,0
1946782,177,CASH_OUT,382960.64,C749254504,382960.64,0.0,C715462107,1639101.01,2022061.64,1,0
1952162,178,TRANSFER,3354200.39,C95297644,3354200.39,0.0,C679714329,0.0,0.0,1,0
